instance,run_id,seed,cp_opt_make,cp_opt_time,cp_opt_memory,cp_opt_status,hy_lim_make,hy_lim_tot_time,hy_lim_tot_memory,diff_hy_lim_cp_opt,hy_col_make,hy_col_tot_time,hy_col_tot_memory,diff_hy_col_cp_opt,ga_make,ga_time,ga_memory,hy_make,hy_tot_time,hy_tot_memory,diff_hy_cp_opt
../instances/test3,0,10,800,0.6859641075134277,142343,4,884,0.6953825950622559,186889,0.105,803,0.5106363296508789,544618,0.00375,945,0.6893939971923828,106300,807,0.5215318202972412,128842,0.00875
../instances/test3,1,11,800,0.682314395904541,-416040,4,884,0.7026791572570801,133521,0.105,820,0.4991116523742676,439583,0.025,1054,0.7079854011535645,106016,820,0.49350428581237793,128396,0.025
../instances/test3,2,12,800,0.6217472553253174,97825,4,884,0.6541519165039062,131943,0.105,803,0.44919824600219727,532777,0.00375,1003,0.6482882499694824,105641,820,0.4527311325073242,132802,0.025
../instances/test3,3,13,800,0.8415887355804443,-7699,4,875,0.8583967685699463,129148,0.09375,820,0.6086406707763672,485951,0.025,988,0.8481504917144775,105904,816,0.6207661628723145,130640,0.02
../instances/test3,4,14,800,2.7855634689331055,98220,4,875,2.796647787094116,131357,0.09375,800,0.8517894744873047,648129,0.0,884,2.80263352394104,108216,800,0.7431907653808594,-14137,0.0
