instance,run_id,seed,cp_opt_make,cp_opt_time,cp_opt_memory,cp_opt_status,hy_lim_make,hy_lim_tot_time,hy_lim_tot_memory,diff_hy_lim_cp_opt,hy_col_make,hy_col_tot_time,hy_col_tot_memory,diff_hy_col_cp_opt,ga_make,ga_time,ga_memory,hy_make,hy_tot_time,hy_tot_memory,diff_hy_cp_opt
../instances/test3,0,10,800,0.6380717754364014,142259,4,884,0.6667695045471191,186725,0.105,803,0.46622347831726074,567842,0.00375,946,0.6414787769317627,107016,806,0.4536113739013672,129055,0.0075
../instances/test3,1,11,800,0.6952753067016602,-419532,4,884,0.6990213394165039,133787,0.105,803,0.5027947425842285,437564,0.00375,1033,0.7140614986419678,106072,806,0.5157294273376465,128029,0.0075
../instances/test3,2,12,800,1.1284611225128174,-408260,4,884,1.1492266654968262,132458,0.105,800,0.8141765594482422,915484,0.0,932,1.1602098941802979,106225,806,0.8105289936065674,139350,0.0075
../instances/test3,3,13,800,0.5660839080810547,101765,4,875,0.5848193168640137,128956,0.09375,812,0.42737412452697754,461582,0.015,1018,0.6064779758453369,108520,820,0.4307718276977539,18400,0.025
../instances/test3,4,14,800,0.7101390361785889,98008,4,876,0.7173614501953125,129161,0.095,806,0.5262658596038818,110690,0.0075,1009,0.7361137866973877,105716,820,0.5099027156829834,130882,0.025
