instance,cp_opt_make,cp_opt_time,cp_opt_memory,cp_opt_status,hy_lim_make,hy_lim_tot_time,hy_lim_tot_memory,diff_hy_lim_cp_opt,ga_make,ga_time,ga_memory,hy_make,hy_tot_time,hy_tot_memory,diff_hy_cp_opt
../instances/ClassicBenchmark/jobshop_la13,1150,0.34134340286254883,106294,4,1151,0.46582651138305664,136906,0.0008695652173913044,1393,0.4299962520599365,113496,1150,0.3142104148864746,106462,0.0
../instances/ClassicBenchmark/jobshop_la14,1292,0.2014610767364502,112486,4,1292,0.25746726989746094,154490,0.0,1413,0.21610808372497559,130400,1292,0.36928844451904297,111198,0.0
../instances/ClassicBenchmark/jobshop_la15,1207,0.5624563694000244,106210,4,1313,0.7932500839233398,-262444,0.08782104391052195,1560,0.6072745323181152,-21364,1211,0.5805230140686035,151466,0.0033140016570008283
../instances/ClassicBenchmark/jobshop_abz5,1234,5.297738075256348,154265,4,1369,5.570540189743042,190919,0.1094003241491086,1419,5.337061405181885,115692,1234,3.8252530097961426,140949,0.0
../instances/ClassicBenchmark/jobshop_la17,784,0.26167964935302734,106829,4,846,0.35743188858032227,136109,0.07908163265306123,1121,0.3069133758544922,115164,785,0.6461284160614014,154761,0.0012755102040816326
../instances/ClassicBenchmark/jobshop_la16,945,0.9018726348876953,107165,4,1054,1.2774455547332764,137929,0.11534391534391535,1226,1.151076078414917,121628,963,0.804253339767456,162345,0.01904761904761905
../instances/ClassicBenchmark/jobshop_la18,848,0.629162073135376,107605,4,949,0.8022189140319824,135306,0.11910377358490566,1152,0.9190564155578613,114872,893,0.569206714630127,155823,0.05306603773584906
../instances/ClassicBenchmark/jobshop_la20,902,1.8087615966796875,107473,4,964,1.995380163192749,136821,0.06873614190687362,1206,2.005091428756714,114280,902,1.3665571212768555,-543426,0.0
../instances/ClassicBenchmark/jobshop_la19,842,3.5568695068359375,-35806,4,1001,3.649707317352295,135165,0.18883610451306412,1092,3.9046764373779297,114352,850,2.730811834335327,134278,0.009501187648456057
../instances/ClassicBenchmark/jobshop_la23,1032,0.9966959953308105,155570,4,1162,1.3099994659423828,188078,0.12596899224806202,1571,1.4503488540649414,159524,1159,1.0451698303222656,213234,0.12306201550387597
../instances/ClassicBenchmark/jobshop_ft10,930,12.739510297775269,154349,4,1108,12.945953845977783,194019,0.1913978494623656,1156,12.815498352050781,116705,930,9.233692646026611,141413,0.0
../instances/ClassicBenchmark/jobshop_la22,927,5.7857749462127686,34923,4,1057,6.253788232803345,184943,0.14023732470334413,1339,5.908962965011597,-4212,946,4.5564751625061035,22282,0.020496224379719527
../instances/ClassicBenchmark/jobshop_la26,1218,6.26517128944397,224526,4,1423,6.600080490112305,29435,0.1683087027914614,1730,6.6763575077056885,209468,1283,4.709797382354736,289474,0.053366174055829226
../instances/ClassicBenchmark/jobshop_la24,935,103.15073418617249,155122,4,1046,103.61308526992798,196310,0.11871657754010695,1090,103.26497745513916,175444,935,72.59193921089172,208118,0.0
../instances/ClassicBenchmark/jobshop_la28,1216,7.98775315284729,224050,4,1449,8.28066873550415,-330393,0.19161184210526316,1631,8.265539646148682,210452,1270,5.653249263763428,289814,0.044407894736842105
../instances/ClassicBenchmark/jobshop_la27,1235,103.67411875724792,220522,4,1414,103.78995513916016,198874,0.14493927125506073,1390,104.12219262123108,-53188,1249,73.03842329978943,293714,0.011336032388663968
../instances/ClassicBenchmark/jobshop_la30,1355,3.2445149421691895,249198,4,1573,3.2861239910125732,262838,0.16088560885608857,1986,3.7347793579101562,203620,1355,0.7921903133392334,227410,0.0
../instances/ClassicBenchmark/jobshop_la25,977,117.23442339897156,160126,4,1070,117.55206084251404,197198,0.09518935516888434,1095,117.6237280368805,169916,977,82.25347805023193,-457490,0.0
../instances/ClassicBenchmark/jobshop_la31,1784,2.206061840057373,-377928,4,1931,2.5492191314697266,369354,0.08239910313901345,2480,2.6338679790496826,294216,1873,2.470268964767456,440206,0.04988789237668161
../instances/ClassicBenchmark/jobshop_la32,1850,1.3180642127990723,354152,4,1875,1.9640593528747559,424971,0.013513513513513514,2735,2.0346202850341797,297420,1871,2.2103092670440674,-457189,0.011351351351351352
../instances/ClassicBenchmark/jobshop_la33,1719,1.3312981128692627,373338,4,1842,2.099738597869873,420502,0.07155322862129145,2488,1.9597277641296387,297332,1875,2.51777982711792,-683685,0.09075043630017451
../instances/ClassicBenchmark/jobshop_la35,1888,3.075949192047119,324866,4,2074,3.7764320373535156,368478,0.09851694915254237,2742,3.867647171020508,-467219,1949,2.8249714374542236,415298,0.0323093220338983
../instances/ClassicBenchmark/jobshop_la34,1721,7.547824859619141,325090,4,1917,7.961333274841309,368902,0.11388727484020918,2364,7.959681034088135,-468771,1824,6.202038764953613,415550,0.05984892504357931
../instances/ClassicBenchmark/jobshop_la37,1397,3.410170555114746,246091,4,1582,3.9086527824401855,292415,0.1324266284896206,2164,3.443692445755005,225692,1459,2.835116147994995,297855,0.04438081603435934
../instances/ClassicBenchmark/jobshop_la36,1268,12.819986343383789,246063,4,1491,13.056083679199219,293223,0.17586750788643532,1783,13.293524742126465,226596,1296,9.320728302001953,297811,0.022082018927444796
../instances/ClassicBenchmark/jobshop_la39,1233,7.942871332168579,279247,4,1466,8.051124811172485,292119,0.18896999188969993,1807,8.590161800384521,226076,1250,5.655412435531616,301027,0.013787510137875101
../instances/ClassicBenchmark/jobshop_la21,1046,273.35926485061646,11899,4,1193,178.72792148590088,204007,0.14053537284894838,1214,273.54885029792786,179162,1046,175.41431498527527,198207,0.0
../instances/ClassicBenchmark/jobshop_la40,1222,121.42416596412659,245419,4,1379,121.94810175895691,-28532,0.12847790507364976,1516,121.70359396934509,-51997,1224,85.75635862350464,328330,0.0016366612111292963
../instances/ClassicBenchmark/jobshop_orb02,888,4.716005802154541,107221,4,1018,4.757297039031982,138237,0.1463963963963964,1068,5.075344562530518,114296,888,3.3447399139404297,134377,0.0
../instances/ClassicBenchmark/jobshop_orb03,1005,44.88921356201172,107501,4,1209,45.2178680896759,140521,0.20298507462686566,1209,45.38310217857361,-453740,1005,31.52875566482544,145085,0.0
../instances/ClassicBenchmark/jobshop_orb04,1005,7.114821434020996,107949,4,1149,7.404260635375977,136989,0.14328358208955225,1178,7.559717893600464,115152,1011,5.070930004119873,138585,0.005970149253731343
../instances/ClassicBenchmark/jobshop_orb05,887,8.908132076263428,107193,4,1090,8.962297916412354,136065,0.22886133032694475,1162,9.219983577728271,115176,887,6.337726354598999,134609,0.0
